Time of the day,Hour of Time,Mode,Line Id,Stop Name,Avg. Delay Seconds
Earlymorning,6,B,28,DIAMANT,256.968337731
Earlymorning,6,B,28,DEPORTES,164.487577640
Earlymorning,6,B,28,DEGROOFF,238.845569620
Earlymorning,6,B,28,CHASSEURS ARDEN.,277.045783133
Earlymorning,6,B,28,BRABANCONNE,172.855072464
Earlymorning,6,B,29,WATERLOO WILSON,296.4
Earlymorning,6,B,29,VINCOTTE,223.96875
Earlymorning,6,B,29,VERHEYLEWEGHEN,217.267206478
Earlymorning,6,B,29,TREURENBERG,209.620689655
Earlymorning,6,B,29,SPEECKAERT,205.496453901
Earlymorning,6,B,29,SAINT-JOSSE,182.018480493
Earlymorning,6,B,29,ROSA PARKS,209.381395349
Earlymorning,6,B,29,ROODEBEEK,203.402464066
Earlymorning,6,B,29,RADIUM,201.252279635
Earlymorning,6,B,29,PRESSE,211.098522167
Earlymorning,6,B,29,PLASKY,195.708737864
Earlymorning,6,B,29,PEUPLIERS,192.3375
Earlymorning,6,B,29,OPALE,206.200819672
Earlymorning,6,B,29,MOONENS,207.889855072
Earlymorning,6,B,29,MARCEL THIRY,187.465573770
Earlymorning,6,B,29,MAI,208.824742268
Earlymorning,6,B,29,MADOU,206.367283951
Earlymorning,6,B,29,LEVIE,210.666666667
Earlymorning,6,B,29,JESPERS,154.766756032
Earlymorning,6,B,29,HYMANS,202.324120603
Earlymorning,6,B,29,HOF TEN BERG,126.838848921
Earlymorning,6,B,29,HEYDENBERG,208.485207101
Earlymorning,6,B,29,GUTENBERG,237.410810811
Earlymorning,6,B,29,GARE CENTRALE,176.727848101
Earlymorning,6,B,29,DIAMANT,183.764976959
Earlymorning,6,B,29,DE BROUCKERE,98.226554268
Earlymorning,6,B,29,DAILLY,196.915068493
Earlymorning,6,B,29,CLOVIS,177.244791667
Earlymorning,6,B,29,CHARMILLE,194.629411765
Earlymorning,6,B,29,ARENBERG,133
Earlymorning,6,B,34,VANDROMME,161.342342342
Earlymorning,6,B,34,VALDUC,161.378016086
Earlymorning,6,B,34,TRONE,166.027700831
Earlymorning,6,B,34,STRATEGIE,153.725685786
Earlymorning,6,B,34,SCIENCE,184.392045455
Earlymorning,6,B,34,SAINTE-ANNE,103.414634146
Earlymorning,6,B,34,PORTE DE NAMUR,246.717479675
Earlymorning,6,B,34,MUSEUM,143.373355263
Earlymorning,6,B,34,LUXEMBOURG,204.230598670
Earlymorning,6,B,34,LA CHASSE,174.816239316
Earlymorning,6,B,34,IDALIE,187.348
Earlymorning,6,B,34,HANKAR,143.695364238
Earlymorning,6,B,34,FETIS,175.111650485
Earlymorning,6,B,34,ETANGS,198.389972145
Earlymorning,6,B,34,EGLISE ST-JULIEN,178.614864865
Earlymorning,6,B,34,DEUX CHAUSSEES,174.190476190
Earlymorning,6,B,34,BUEDTS,150.837053571
Earlymorning,6,B,34,BERGOJE,176.400793651
Earlymorning,6,B,34,AUDERGHEM-SHOP.,164.369337979
Earlymorning,6,B,34,ARSENAL,187.568669528
Earlymorning,6,B,36,VANDER MEERSCHEN,188.217948718
Earlymorning,6,B,36,VAL DES SEIGNEURS,189.476635514
Earlymorning,6,B,36,THIEFFRY,256.613718412
Earlymorning,6,B,36,STOCKEL,226.210526316
Earlymorning,6,B,36,SCHUMAN,137.169429098
Earlymorning,6,B,36,SAINTE-ALIX,197.895196507
Earlymorning,6,B,36,RUE AU BOIS,183.809027778
Earlymorning,6,B,36,ROI VAINQUEUR,274.629834254
Earlymorning,6,B,36,PADDOCK,206.896678967
Earlymorning,6,B,36,ONZE NOVEMBRE,258.551330798
Earlymorning,6,B,36,OCEAN ATLANTIQUE,220.095959596
Earlymorning,6,B,36,NERVIENS,184.166666667
Earlymorning,6,B,36,MUSEE DU TRAM,270.840294840
Earlymorning,6,B,36,MOUETTES,200.369369369
Earlymorning,6,B,36,MOSTINCK,222.094594595
Earlymorning,6,B,36,MERTENS,204.115789474
Earlymorning,6,B,36,MAREYDE,169.117154812
Earlymorning,6,B,36,MANOIR D'ANJOU,201.364640884
Earlymorning,6,B,36,LOUIS HAP,202.090379009
Earlymorning,6,B,36,LEMAN,182.044776119
Earlymorning,6,B,36,LA CHASSE,203.894080997
Earlymorning,6,B,36,KONKEL,112.009615385
Earlymorning,6,B,36,KELLE,222.701657459
Earlymorning,6,B,36,JULES CESAR,314.083333333
Earlymorning,6,B,36,GERSIS,238.520408163
Earlymorning,6,B,36,FROISSART,147.432989691
Earlymorning,6,B,36,DREVE DE NIVELLES,256.111627907
Earlymorning,6,B,36,CHIEN VERT,283.463276836
Earlymorning,6,B,36,CHANT D'OISEAU,205.977678571
Earlymorning,6,B,36,BOULEAUX,198.111587983
Earlymorning,6,B,36,BOILEAU,254.184210526
Earlymorning,6,B,36,BARON DE CASTRO,267.124223602
Earlymorning,6,B,37,ZEECRABBE,176.869158879
Earlymorning,6,B,37,VERREWINKEL,253.562737643
Earlymorning,6,B,37,TIMMERMANS,253.816964286
Earlymorning,6,B,37,STATUAIRES,236.763948498
Earlymorning,6,B,37,PLACE SAINT-JOB,221.192592593
Earlymorning,6,B,37,PEYO,259.554878049
Earlymorning,6,B,37,PASTEUR,246.864406780
Earlymorning,6,B,37,OBSERVATOIRE,255.516908213
Earlymorning,6,B,37,MOLIERE-LONGCHAMP,311.040540541
Earlymorning,6,B,37,MERCURE,298.524590164
Earlymorning,6,B,37,HOUZEAU,259.701754386
Earlymorning,6,B,37,HOSPICES,311.25
Earlymorning,6,B,37,HOMBORCH,259.142857143
Earlymorning,6,B,37,HEROS,241.523809524
Earlymorning,6,B,37,GUI,255.821969697
Earlymorning,6,B,37,GAZELLE,254.407407407
Earlymorning,6,B,37,GARE DE SAINT-JOB,283.615094340
Earlymorning,6,B,37,GARE DE LINKEBEEK,316.666666667
Earlymorning,6,B,37,DIRECTOIRE,263.444444444
Earlymorning,6,B,37,DE WANSIJN,207.750809061
Earlymorning,6,B,37,COLLEGE ST-PIERRE,248.434027778
Earlymorning,6,B,37,COGHEN,280.065891473
Earlymorning,6,B,37,CABRIS,273.537313433
Earlymorning,6,B,37,ALBERT,270.223880597
Earlymorning,6,B,38,ZEECRABBE,159.967289720
Earlymorning,6,B,38,VLEURGAT,226.140170940
Earlymorning,6,B,38,VAN EYCK,211.691139241
Earlymorning,6,B,38,TRONE,200.026548673
Earlymorning,6,B,38,STATUAIRES,169.434052758
Earlymorning,6,B,38,SCIENCE,205.75
Earlymorning,6,B,38,ROYALE,220.303797468
Earlymorning,6,B,38,RENE GOBERT,171.928832117
Earlymorning,6,B,38,PATTON,267.135135135
Earlymorning,6,B,38,MONTJOIE,191.844611529
Earlymorning,6,B,38,MALIBRAN,215
Earlymorning,6,B,38,LUXEMBOURG,218.785388128
Earlymorning,6,B,38,LONGCHAMP,171.001805054
Earlymorning,6,B,38,IDALIE,213.952272727
Earlymorning,6,B,38,HOUZEAU,160.335443038
Earlymorning,6,B,38,HEROS,126.455138662
Earlymorning,6,B,38,GOSSART,172.724137931
Earlymorning,6,B,38,GARE CENTRALE,201.460869565
Earlymorning,6,B,38,FLORIDE,161.689075630
Earlymorning,6,B,38,FLAGEY,220.125748503
Earlymorning,6,B,38,BOZAR,219.8875
Earlymorning,6,B,38,BLYCKAERTS,199.462794918
Earlymorning,6,B,38,BIARRITZ,235.372233400
Earlymorning,6,B,38,BASCULE,247.122611465
Earlymorning,6,B,41,ZEECRABBE,240.210144928
Earlymorning,6,B,41,WATERMAEL GARE,185.396694215
Earlymorning,6,B,41,VIGNETTE,205.444444444
Earlymorning,6,B,41,VERT CHASSEUR,216.709424084
Earlymorning,6,B,41,TRITOMAS,232.843537415
Earlymorning,6,B,41,TRANSVAAL,156.245173745
Earlymorning,6,B,41,STATUAIRES,218.398009950
Earlymorning,6,B,41,SCHOONEJANS,261.638009050
Earlymorning,6,B,41,SACRE-COEUR,242.409638554
Earlymorning,6,B,41,PECHERIES,265.554347826
Earlymorning,6,B,41,MONTANA,221.019801980
Earlymorning,6,B,41,LOUTRIER,256.872727273
Earlymorning,6,B,41,KEYM,299.016949153
Earlymorning,6,B,41,HOUZEAU,226.791338583
Earlymorning,6,B,41,HOP.STE-ELISABETH,248.963087248
Earlymorning,6,B,41,HERRMANN-DEBROUX,218.569930070
Earlymorning,6,B,41,HEROS,175.851239669
Earlymorning,6,B,41,HANNETONS,252.423280423
Earlymorning,6,B,41,FUTAIE,250.288590604
Earlymorning,6,B,41,FLORIDE,248.162878788
Earlymorning,6,B,41,DRIES,232.340909091
Earlymorning,6,B,41,DEMEY,229.571428571
Earlymorning,6,B,41,BRESIL,219.245508982
Earlymorning,6,B,41,BOONDAEL GARE,283.048
Earlymorning,6,B,41,BIEN-FAIRE,270.032258065
Earlymorning,6,B,41,ARCHIDUCS,242.773255814
Earlymorning,6,B,42,VIADUC E40,103.403162055
Earlymorning,6,B,42,UCL SAINT-LUC,166.098765432
Earlymorning,6,B,42,THUMAS,187.708737864
Earlymorning,6,B,42,THIRY-WOLUWE,162.634361233
Earlymorning,6,B,42,SAINT-ANTOINE,171.464968153
Earlymorning,6,B,42,ROODEBEEK,161.227799228
Earlymorning,6,B,42,PEUPLIERS,195.275641026
Earlymorning,6,B,42,MARCEL THIRY,181.083032491
Earlymorning,6,B,42,LENNEKE MARE,188.455882353
Earlymorning,6,B,42,HOF TER MUSSCHEN,167.390769231
Earlymorning,6,B,42,DUNETTE,176.727506427
Earlymorning,6,B,42,CHARMILLE,190.678756477
Earlymorning,6,B,42,ANNECY,170.405128205
Earlymorning,6,B,43,ZEECRABBE,270.446428571
Earlymorning,6,B,43,VIVIER D'OIE,228.411904762
Earlymorning,6,B,43,VIEUX CHEMIN,228.134228188
Earlymorning,6,B,43,VERREWINKEL,326.578313253
Earlymorning,6,B,43,VAN BEVER,315.962365591
Earlymorning,6,B,43,UCCLE CALEVOET,323.391705069
Earlymorning,6,B,43,STATUAIRES,327.845794393
Earlymorning,6,B,43,SAINTE-ALLIANCE,324.115264798
Earlymorning,6,B,43,RONCES,286.304
Earlymorning,6,B,43,RITTWEGER,322.082706767
Earlymorning,6,B,43,RACING,352.310344828
Earlymorning,6,B,43,PRINCE D'ORANGE,307.105042017
Earlymorning,6,B,43,PASTEUR,342.671378092
Earlymorning,6,B,43,OBSERVATOIRE,206.583143508
Earlymorning,6,B,43,NAPOLEON,307.456647399
Earlymorning,6,B,43,MOENSBERG GARE,241.535519126
Earlymorning,6,B,43,JEANNE HERREMAN,349.217391304
Earlymorning,6,B,43,HOUZEAU,317.766570605
Earlymorning,6,B,43,HOSPICES,221.178861789
Earlymorning,6,B,43,HOMBORCH,272.414965986
Earlymorning,6,B,43,HEROS,325.350148368
Earlymorning,6,B,43,GUI,339.020408163
Earlymorning,6,B,43,GRIOTTES,137.816901408
Earlymorning,6,B,43,GLOBE,309.266881029
Earlymorning,6,B,43,GAZELLE,334.775700935
Earlymorning,6,B,43,GARE DE LINKEBEEK,262.765027322
Earlymorning,6,B,43,FORT-JACO,338.198412698
Earlymorning,6,B,43,ENGELAND,338.533039648
Earlymorning,6,B,43,CABRIS,297.909909910
Earlymorning,6,B,43,BRAVES,208.329268293
Earlymorning,6,B,43,BOURDON,252.873831776
Earlymorning,6,B,43,BIGARREAUX,268.333333333
Earlymorning,6,B,45,SAINT-VINCENT,185.950124688
Earlymorning,6,B,45,ROODEBEEK,251.420588235
Earlymorning,6,B,45,PEUPLIERS,244.527227723
Earlymorning,6,B,45,PERMEKE,233.09765625
Earlymorning,6,B,45,PAIX,253.253164557
Earlymorning,6,B,45,PADUWA,228.691139241
Earlymorning,6,B,45,OUD KAPELLEKE,253.719197708
Earlymorning,6,B,45,MARCEL THIRY,217.081585082
Earlymorning,6,B,45,LOISIRS,215.487437186
Earlymorning,6,B,45,HOEDEMAEKERS,242.146341463
Earlymorning,6,B,45,GULLEDELLE,247.975806452
Earlymorning,6,B,45,GUILLAUME,249.848238482
Earlymorning,6,B,45,FONSON,299.661538462
Earlymorning,6,B,45,DUNANT,244.325779037
Earlymorning,6,B,45,DE LOMBAERDE,291.786259542
Earlymorning,6,B,45,CICERON,225.235772358
Earlymorning,6,B,45,CHARMILLE,231.008875740
Earlymorning,6,B,45,ARIANE,191.373170732
Earlymorning,6,B,46,YSER,136.422950820
Earlymorning,6,B,46,WTC,188.046428571
Earlymorning,6,B,46,WESTLAND SHOPPING,93.463636364
Earlymorning,6,B,46,VANHELLEMONT,83.519736842
Earlymorning,6,B,46,SIBELIUS,89.654545455
Earlymorning,6,B,46,SCHERDEMAEL,83.063583815
Earlymorning,6,B,46,SAINT-GUIDON,135.405010438
Earlymorning,6,B,46,RESISTANCE,139.663346614
Earlymorning,6,B,46,PTE D'ANDERLECHT,149.672077922
Earlymorning,6,B,46,POMMIER,107
Earlymorning,6,B,46,NICOLAY,155.5
Earlymorning,6,B,46,NEERPEDE,99.728222997
Earlymorning,6,B,46,MOORTEBEEK,70.577272727
Earlymorning,6,B,46,MEIR,91.382222222
Earlymorning,6,B,46,LIVERPOOL,151.257246377
Earlymorning,6,B,46,HOPITAL BRACOPS,91.478060046
Earlymorning,6,B,46,GLIBERT,98.755498060
Earlymorning,6,B,46,DOUVRES,128.354609929
Earlymorning,6,B,46,DE LINDE,92.447443182
Earlymorning,6,B,46,DE BROUCKERE,67.058823529
Earlymorning,6,B,46,CUREGHEM,109.243767313
Earlymorning,6,B,46,CLEMENCEAU,120.922261484
Earlymorning,6,B,46,BUANDERIE,142.886627907
Earlymorning,6,B,46,BOURSE,122.039344262
Earlymorning,6,B,46,BEGUINAGE,177.541237113
Earlymorning,6,B,46,ALBERT I,139.572383073
Earlymorning,6,B,47,ZAVELPUT,137.256723716
Earlymorning,6,B,47,VTM,239.676348548
Earlymorning,6,B,47,VLIERKENS,230.478087649
Earlymorning,6,B,47,VILVOORDE STATION,135.044088176
Earlymorning,6,B,47,TWEE LEEUWENWEG,242.825688073
Earlymorning,6,B,47,TRASSERSWEG,153.065359477
Earlymorning,6,B,47,RAMIER,147.953201970
Earlymorning,6,B,47,PRES COMMUNS,142.798387097
Earlymorning,6,B,47,PETER BENOIT,143.681690141
Earlymorning,6,B,47,MINNEMOLEN,243.752808989
Earlymorning,6,B,47,KERK VILVOORDE,225.533898305
Earlymorning,6,B,47,JORDAEN,207.773584906
Earlymorning,6,B,47,HOOGVELD,514.8
Earlymorning,6,B,47,HELDENPLEIN,143.103030303
Earlymorning,6,B,47,HEEMBEEK,100.825088339
Earlymorning,6,B,47,HANSSENSPARK,255.901234568
Earlymorning,6,B,47,ENNEPETAL,222.848484848
Earlymorning,6,B,47,CHEMIN VERT,145.577586207
Earlymorning,6,B,47,BLOKKEN,277.676923077
Earlymorning,6,B,47,ANTOON VAN OSS,184.186440678
Earlymorning,6,B,48,VICTOR ALLARD,138.198113208
Earlymorning,6,B,48,TIMMERMANS,142.304659498
Earlymorning,6,B,48,SUEDE,204.892307692
Earlymorning,6,B,48,SERBIE,144.839108911
Earlymorning,6,B,48,ROUPPE,238.652631579
Earlymorning,6,B,48,ROCHEFORT,161.975051975
Earlymorning,6,B,48,PORTE DE HAL,189.322105263
Earlymorning,6,B,48,MYSTERE,118.711111111
Earlymorning,6,B,48,MONT KEMMEL,142.072972973
Earlymorning,6,B,48,MOLIERE-LONGCHAMP,118.602564103
Earlymorning,6,B,48,MANNEKEN-PIS,226.308724832
Earlymorning,6,B,48,LAINE,148.181818182
Earlymorning,6,B,48,JEU DE BALLE,198.976897690
Earlymorning,6,B,48,HOP. SAINT-PIERRE,156.167938931
Earlymorning,6,B,48,GRAND-PLACE,201.471264368
Earlymorning,6,B,48,GRAND SABLON,193.777777778
Earlymorning,6,B,48,GATTI DE GAMOND,107.808510638
Earlymorning,6,B,48,GARE DU MIDI,190.319463087
Earlymorning,6,B,48,DUDEN,148.016891892
Earlymorning,6,B,48,DOMAINE,130.519444444
Earlymorning,6,B,48,DECROLY,135.256162915
Earlymorning,6,B,48,CHAPELLE,193.117994100
Earlymorning,6,B,48,CESAR DE PAEPE,186.684210526
Earlymorning,6,B,48,AVENUE DU ROI,162.341538462
Earlymorning,6,B,48,AULNE,101.435087719
Earlymorning,6,B,48,ANNEESSENS,142.555110220
Earlymorning,6,B,48,ALTITUDE CENT,127.229906542
Earlymorning,6,B,48,ALBERT,136.426807760
Earlymorning,6,B,49,WIELS,179.281376518
Earlymorning,6,B,49,VEEWEYDE,136.384476534
Earlymorning,6,B,49,VAN KALKEN,150.622670807
Earlymorning,6,B,49,SUEDE,176.607843137
Earlymorning,6,B,49,SIPPELBERG,144.176300578
Earlymorning,6,B,49,SIMONIS,125.410427807
Earlymorning,6,B,49,SAINT-GUIDON,192.894623656
Earlymorning,6,B,49,RESISTANCE,217.357541899
Earlymorning,6,B,49,PRINCE DE LIEGE,144.644736842
Earlymorning,6,B,49,PETERBOS,164.738819320
Earlymorning,6,B,49,PAULSEN,143.868073879
Earlymorning,6,B,49,ORBAN,176.907488987
Earlymorning,6,B,49,MEIR,136.434504792
Earlymorning,6,B,49,MAISON D'ERASME,163.562211982
Earlymorning,6,B,49,MACHTENS,147.676271186
Earlymorning,6,B,49,LIBERTE,151.429090909
Earlymorning,6,B,49,LEROY,136.75
Earlymorning,6,B,49,JAKOB SMITS,158.538610039
Earlymorning,6,B,49,IMPRIMERIE,173.925925926
Earlymorning,6,B,49,ILE SAINTE-HELENE,162.438687392
Earlymorning,6,B,49,GARE DU MIDI,151.706051873
Earlymorning,6,B,49,DIGUE DU CANAL,175.870514821
Earlymorning,6,B,49,CIM. DE MOLENBEEK,143.348993289
Earlymorning,6,B,49,CHARROI,184.359081420
Earlymorning,6,B,49,CANDRIES,146.346478873
Earlymorning,6,B,49,BROEREN,205.549382716
Earlymorning,6,B,49,BEAUTE,154.336795252
Earlymorning,6,B,49,BASTOGNE,134.168110919
Earlymorning,6,B,49,AVENUE DU ROI,182
Earlymorning,6,B,49,ARISTIDE BRIAND,142.437777778
Earlymorning,6,B,50,WIELS,194.028880866
Earlymorning,6,B,50,WATERBURY,115.463414634
Earlymorning,6,B,50,VOETBALCLUB,120.564705882
Earlymorning,6,B,50,UCCLE SPORT,178.371747212
Earlymorning,6,B,50,SUEDE,182.182456140
Earlymorning,6,B,50,STATION LOT,116.405797101
Earlymorning,6,B,50,SPORTCENTRUM,143.433179724
Earlymorning,6,B,50,SAINT-DENIS,198.249070632
Earlymorning,6,B,50,RUISBROEK CENTRUM,150.638513514
Earlymorning,6,B,50,RUE LONGUE,190.965034965
Earlymorning,6,B,50,ORBAN,200.689045936
Earlymorning,6,B,50,NEERSTALLE,205.194029851
Earlymorning,6,B,50,MAX WALLER,180.689922481
Earlymorning,6,B,50,LOT STATION,154.073359073
Earlymorning,6,B,50,KERK RUISBROEK,166.436493739
Earlymorning,6,B,50,KAPEL RUISBROEK,144.807692308
Earlymorning,6,B,50,IMPRIMERIE,206.061452514
Earlymorning,6,B,50,GILSON,217.741545894
Earlymorning,6,B,50,GARE DU MIDI,178.782113821
Earlymorning,6,B,50,FOREST CENTRE,173.299086758
Earlymorning,6,B,50,CHARROI,189.128959276
Earlymorning,6,B,50,BERVOETS,178.734741784
Earlymorning,6,B,50,BEMPT,163.848249027
Earlymorning,6,B,50,BEKA,125.554216867
Earlymorning,6,B,50,AVENUE DU ROI,185.860465116
Earlymorning,6,B,53,ZAVELPUT,167.529702970
Earlymorning,6,B,53,WOESTE,157.712574850
Earlymorning,6,B,53,WILLEMYNS,140.501672241
Earlymorning,6,B,53,WESTLAND SHOPPING,164.364922207
Earlymorning,6,B,53,VERSAILLES,154.109375
Earlymorning,6,B,53,VAL MARIA,142.972899729
Earlymorning,6,B,53,SIMPSON,135.086834734
Earlymorning,6,B,53,SERRES ROYALES,156.460803059
Earlymorning,6,B,53,SCHOLA EUROPEA,158.805555556
Earlymorning,6,B,53,RIETHUISEN,146.538461538
Earlymorning,6,B,53,PRINCE DE LIEGE,152.780429594
Earlymorning,6,B,53,PETERBOS,160.025751073
Earlymorning,6,B,53,PETER BENOIT,151.194174757
Earlymorning,6,B,53,PAGODES,173.971279373
Earlymorning,6,B,53,MIROIR,150.28
Earlymorning,6,B,53,MACHTENS,139.984405458
Earlymorning,6,B,53,LOYAUTE,147.041516245
Earlymorning,6,B,53,LONG BONNIER,178.600840336
Earlymorning,6,B,53,LEROY,143.625766871
Earlymorning,6,B,53,LEOPOLD I,140.056798623
Earlymorning,6,B,53,KRUIPWEG,155.274787535
Earlymorning,6,B,53,KAREL BOGAERD,144.502835539
Earlymorning,6,B,53,HOP. MILITAIRE,86
Earlymorning,6,B,53,GARE DE BOCKSTAEL,150.336244541
Earlymorning,6,B,53,FRUITS,143.271428571
Earlymorning,6,B,53,FERME NOS PILIFS,155.866071429
Earlymorning,6,B,53,EMILE DELVA,168.109890110
Earlymorning,6,B,53,DE WAND,156.860583016
Earlymorning,6,B,53,CIM. DE MOLENBEEK,154.305210918
Earlymorning,6,B,53,CANDRIES,140.019736842
Earlymorning,6,B,53,BOSSAERT-BASILIQ.,153.669833729
Earlymorning,6,B,53,BOCKSTAEL,154.565743945
Earlymorning,6,B,53,BEYSEGHEM,166.859740260
Earlymorning,6,B,53,BASTOGNE,170.053045187
Earlymorning,6,B,53,ARTISTES,147.217898833
Earlymorning,6,B,54,VANNE,274.833876221
Earlymorning,6,B,54,TRONE,200.333916084
Earlymorning,6,B,54,TRINITE,234.473972603
Earlymorning,6,B,54,TOURNOI,247.882352941
Earlymorning,6,B,54,SAINT-DENIS,267.367549669
Earlymorning,6,B,54,QUART.ST-BONIFACE,261.835616438
Earlymorning,6,B,54,PRISON,260.655015198
Earlymorning,6,B,54,PORTE DE NAMUR,258.512249443
Earlymorning,6,B,54,MYSTERE,286.794392523
Earlymorning,6,B,54,MA CAMPAGNE,240.467057101
Earlymorning,6,B,54,JUPITER,286.605633803
Earlymorning,6,B,54,GARE FOREST-EST,275.259900990
Earlymorning,6,B,54,FOREST NATIONAL,249.378757515
Earlymorning,6,B,54,FOREST CENTRE,286.485772358
Earlymorning,6,B,54,FOREST (BERVOETS),214
Earlymorning,6,B,54,FERNAND COCQ,264.890510949
Earlymorning,6,B,54,DUDEN,246.220338983
Earlymorning,6,B,54,BERVOETS,269.883636364
Earlymorning,6,B,54,BAILLI,248.857385399
Earlymorning,6,B,54,ALBERT,272.788497217
Earlymorning,6,B,56,VOLTAIRE,189.800632911
Earlymorning,6,B,56,VERGER,216.598513011
Earlymorning,6,B,56,VERBOEKHOVEN,174.446666667
Earlymorning,6,B,56,VAN PRAET,209.508833922
Earlymorning,6,B,56,VAL MARIA,237.899641577
Earlymorning,6,B,56,SCHUMAN,140.673076923
Earlymorning,6,B,56,PRINC. ELISABETH,183.297927461
Earlymorning,6,B,56,PRES COMMUNS,211.799227799
Earlymorning,6,B,56,POGGE,192.353293413
Earlymorning,6,B,56,PETER BENOIT,229.910543131
Earlymorning,6,B,56,MERCATOR,186.475
Earlymorning,6,B,56,LUTHER,219.009708738
Earlymorning,6,B,56,HOP. MILITAIRE,199.109243697
Earlymorning,6,B,56,HEEMBEEK,222.160572337
Earlymorning,6,B,56,FERME NOS PILIFS,206.809128631
Earlymorning,6,B,56,DOCKS BRUXSEL,186.719128329
Earlymorning,6,B,56,DE BEJAR,209.715596330
Earlymorning,6,B,56,DAILLY,228.685483871
Earlymorning,6,B,56,CROSSING,192.485849057
Earlymorning,6,B,56,CROIX DE GUERRE,220.271565495
Earlymorning,6,B,56,COTEAUX,204.646511628
Earlymorning,6,B,56,COLIGNON,171.814009662
Earlymorning,6,B,56,BUDA,158.035519126
Earlymorning,6,B,56,BREMER,222.835416667
Earlymorning,6,B,56,BRABANCONNE,201.115646259
Earlymorning,6,B,56,AZALEES,176.939849624
Earlymorning,6,B,56,ANTOON VAN OSS,194.886597938
Earlymorning,6,B,56,AMBIORIX,219.575079872
Earlymorning,6,B,57,WTC,145.386266094
Earlymorning,6,B,57,WILLEBROEK,123.042613636
Earlymorning,6,B,57,VAN PRAET,140.089519651
Earlymorning,6,B,57,TROIS PERTUIS,175.594594595
Earlymorning,6,B,57,TRASSERSWEG,153.048
Earlymorning,6,B,57,TOUR ET TAXIS,122.816593886
Earlymorning,6,B,57,RIVE GAUCHE,165.783625731
Earlymorning,6,B,57,PAVILLONS MEUDON,170.92
Earlymorning,6,B,57,MERCATOR,170.892857143
Earlymorning,6,B,57,MARLY,153.154320988
Earlymorning,6,B,57,MARIE-CHRISTINE,169.615212528
Earlymorning,6,B,57,HOP. MILITAIRE,76.308333333
Earlymorning,6,B,57,GARE DU NORD,130.455974843
Earlymorning,6,B,57,ENTREPOT,124.866927593
Earlymorning,6,B,57,DE BEJAR,166.4
Earlymorning,6,B,57,CLAESSENS,138.669789227
Earlymorning,6,B,57,CHEMIN VERT,164.771812081
Earlymorning,6,B,57,BIEBUYCK,164.184684685
Earlymorning,6,B,57,AVANT-PORT,125.488933602
Earlymorning,6,B,57,ANTOON VAN OSS,167.994219653
Earlymorning,6,B,58,YSER,91.887477314
Earlymorning,6,B,58,WTC,151.413705584
Earlymorning,6,B,58,VILVOORDE STATION,105.043321300
Earlymorning,6,B,58,VIER FONTEINEN,164.488636364
Earlymorning,6,B,58,VERBOEKHOVEN,149.784053156
Earlymorning,6,B,58,STEPHENSON,150.207674944
Earlymorning,6,B,58,ROGIER,120.597989950
Earlymorning,6,B,58,RIVE DROITE,188.780701754
Earlymorning,6,B,58,PRINC. ELISABETH,163.834467120
Earlymorning,6,B,58,PONT ALBERT,175.867403315
Earlymorning,6,B,58,PAVILLON,135.217270195
Earlymorning,6,B,58,NICOLAY,176.361702128
Earlymorning,6,B,58,MONNOYER,167.533333333
Earlymorning,6,B,58,MASUI,163.402476780
Earlymorning,6,B,58,HELDENPLEIN,235.755905512
Earlymorning,6,B,58,GLIBERT,173.355555556
Earlymorning,6,B,58,GARE DU NORD,152.907268170
Earlymorning,6,B,58,DOCKS BRUXSEL,156.611418048
Earlymorning,6,B,58,DIEGEMSTRAAT,151.189189189
Earlymorning,6,B,58,DESTOUVELLES,167.561904762
Earlymorning,6,B,58,CHEMIN DE FER,181.581497797
Earlymorning,6,B,58,CERES,192.565
Earlymorning,6,B,58,BLOKKEN,166.674050633
Earlymorning,6,B,58,BICOQUE,155.508620690
Earlymorning,6,B,58,AQUIRIS,172.637931034
Earlymorning,6,B,59,WERY,172.870967742
Earlymorning,6,B,59,VERBOEKHOVEN,137.566801619
Earlymorning,6,B,59,VANDENHOVEN,122.231788079
Earlymorning,6,B,59,SCHAERBEEK GARE,143.569444444
Earlymorning,6,B,59,SAINT-VINCENT,163.375939850
Earlymorning,6,B,59,PRINC. ELISABETH,127.508928571
Earlymorning,6,B,59,PICARDIE,147.432432432
Earlymorning,6,B,59,PARC LEOPOLD,137.127272727
Earlymorning,6,B,59,NATATION,161.689497717
Earlymorning,6,B,59,MAELBEEK,136.397959184
Earlymorning,6,B,59,LIVINGSTONE,147.268292683
Earlymorning,6,B,59,LEVURE,185.429752066
Earlymorning,6,B,59,JOURDAN,145.268774704
Earlymorning,6,B,59,HUART-HAMOIR,166.341176471
Earlymorning,6,B,59,HOUWAERT,146.253968254
Earlymorning,6,B,59,HOP. ETT.-IXELLES,51.266666667
Earlymorning,6,B,59,HERMAN,385.478260870
Earlymorning,6,B,59,GUTENBERG,150.554347826
Earlymorning,6,B,59,GEEFS,113.075
Earlymorning,6,B,59,FLAGEY,172.583783784
Earlymorning,6,B,59,ERNEST LAUDE,115.12
Earlymorning,6,B,59,EENENS,111.465753425
Earlymorning,6,B,59,COTEAUX,127.2
Earlymorning,6,B,59,CHAUMONTEL,135.914141414
Earlymorning,6,B,59,CARLI,142.543478261
Earlymorning,6,B,59,BRAEMT,140.118577075
