Line Id,Point Id,Day Of Week,Avg. Delay Seconds
82,5719,Wednesday,91.179554391
82,5719,Tuesday,112.424038462
82,5719,Monday,91.064925900
82,5719,Sunday,183.959036145
82,5720,Saturday,156.263274336
82,5720,Friday,95.345679012
82,5720,Thursday,99.551401869
82,5720,Wednesday,92.514563107
82,5720,Tuesday,108.388151175
82,5720,Monday,91.557580779
82,5720,Sunday,199.577777778
82,5721,Saturday,159.597222222
82,5721,Friday,89.051829268
82,5721,Thursday,90.870317003
82,5721,Wednesday,89.2109375
82,5721,Tuesday,105.607788595
82,5721,Monday,88.800219539
82,5721,Sunday,212.363095238
82,5722,Saturday,149.548752834
82,5722,Friday,86.229645094
82,5722,Thursday,83.667377399
82,5722,Wednesday,89.420707733
82,5722,Tuesday,93.504897596
82,5722,Monday,84.290752351
82,5722,Sunday,176.564668770
82,5723,Saturday,154.414335664
82,5723,Friday,93.903030303
82,5723,Thursday,91.648148148
82,5723,Wednesday,98.973076923
82,5723,Tuesday,93.884931507
82,5723,Monday,85.597150259
82,5723,Sunday,182.513189448
82,5724,Saturday,150.678414097
82,5724,Friday,91.155737705
82,5724,Thursday,94.996226415
82,5724,Wednesday,92.702380952
82,5724,Tuesday,95.248898678
82,5724,Monday,86.326300985
82,5724,Sunday,180.543269231
82,5725,Saturday,158.458745875
82,5725,Friday,103.626262626
82,5725,Thursday,98.903973510
82,5725,Wednesday,92.228110599
82,5725,Tuesday,102.566787004
82,5725,Monday,88.953185956
82,5725,Sunday,165.301369863
82,5726,Saturday,147.270270270
82,5726,Friday,131.136363636
82,5726,Thursday,135.058333333
82,5726,Wednesday,124.642201835
82,5726,Tuesday,125.424836601
82,5726,Monday,101.740740741
82,5726,Sunday,160.847457627
82,5729,Saturday,151.186770428
82,5729,Friday,114.801587302
82,5729,Thursday,100.870967742
82,5729,Wednesday,91.501424501
82,5729,Tuesday,108.288636364
82,5729,Monday,88.693910256
82,5729,Sunday,184.951351351
82,5732,Saturday,185.041666667
82,5732,Friday,111.030696576
82,5732,Thursday,109.238165680
82,5732,Wednesday,127.791838606
82,5732,Tuesday,129.601147228
82,5732,Monday,114.037152445
82,5732,Sunday,204.796208531
82,5751,Saturday,129.559440559
82,5751,Friday,79.058064516
82,5751,Thursday,89.727891156
82,5751,Wednesday,97.494845361
82,5751,Tuesday,120.941605839
82,5751,Monday,92.022277228
82,5751,Sunday,163.946969697
82,5753,Saturday,128.429878049
82,5753,Friday,82.022222222
82,5753,Thursday,88.602189781
82,5753,Wednesday,98.379084967
82,5753,Tuesday,109.885813149
82,5753,Monday,87.104142012
82,5753,Sunday,169.283216783
82,5754,Saturday,130.140625
82,5754,Friday,78.322799097
82,5754,Thursday,93.023622047
82,5754,Wednesday,98.334872979
82,5754,Tuesday,107.596185738
82,5754,Monday,90.153896104
82,5754,Sunday,182.906698565
82,5756,Saturday,135.491847826
82,5756,Friday,81.733333333
82,5756,Thursday,87.773413897
82,5756,Wednesday,100.995753715
82,5756,Tuesday,104.444444444
82,5756,Monday,90.380069525
82,5756,Sunday,175.923566879
82,5757,Saturday,141.045138889
82,5757,Friday,93.340277778
82,5757,Thursday,109.807073955
82,5757,Wednesday,98.954216867
82,5757,Tuesday,95.459637562
82,5757,Monday,86.576517150
82,5757,Sunday,192.996197719
82,6004,Saturday,139.808219178
82,6004,Friday,86.944954128
82,6004,Thursday,96.819484241
82,6004,Wednesday,91.793248945
82,6004,Tuesday,92.729411765
82,6004,Monday,80.864253394
82,6004,Sunday,188.868421053
82,6005,Saturday,167.473602484
82,6005,Friday,95.224555735
82,6005,Thursday,90.030995106
82,6005,Wednesday,93.964566929
82,6005,Tuesday,101.381052632
82,6005,Monday,87.265072247
82,6005,Sunday,210.994382022
82,6070,Saturday,154.693877551
82,6070,Friday,85.568584071
82,6070,Thursday,92.645161290
82,6070,Wednesday,87.745945946
82,6070,Tuesday,88.553233831
82,6070,Monday,81.561264822
82,6070,Sunday,189.543715847
82,6071,Saturday,162.658759124
82,6071,Friday,78.334061135
82,6071,Thursday,92.617586912
82,6071,Wednesday,86.292903226
82,6071,Tuesday,100.752995392
82,6071,Monday,79.929343908
82,6071,Sunday,201.617073171
82,6601,Saturday,159.494252874
82,6601,Friday,92.598790323
82,6601,Thursday,104.459677419
82,6601,Wednesday,97.588305489
82,6601,Tuesday,94.488491049
82,6601,Monday,80.249667111
82,6601,Sunday,191.906926407
82,6608,Saturday,151.395010395
82,6608,Friday,92.067129630
82,6608,Thursday,94.345114345
82,6608,Wednesday,88.516220028
82,6608,Tuesday,94.662109375
82,6608,Monday,79.190111421
82,6608,Sunday,184.987593052
82,6648,Saturday,183.289962825
82,6648,Friday,109.733205374
82,6648,Thursday,109.634819533
82,6648,Wednesday,111.532364597
82,6648,Tuesday,116.733878292
82,6648,Monday,97.198611111
82,6648,Sunday,197.222482436
82,6650,Saturday,176.640625
82,6650,Friday,103.960919540
82,6650,Thursday,104.227459016
82,6650,Wednesday,110.171581769
82,6650,Tuesday,104.408436214
82,6650,Monday,95.089912281
82,6650,Sunday,198.351543943
82,6657,Saturday,180.190591074
82,6657,Friday,104.0203125
82,6657,Thursday,107.274217586
82,6657,Wednesday,114.897707231
82,6657,Tuesday,106.696040868
82,6657,Monday,97.652734549
82,6657,Sunday,191.166666667
82,6659,Saturday,178.379310345
82,6659,Friday,111.375291375
82,6659,Thursday,108.673076923
82,6659,Wednesday,113.735474006
82,6659,Tuesday,110.712384852
82,6659,Monday,95.639553429
82,6659,Sunday,188.041564792
83,1008,Saturday,182.935483871
83,1008,Friday,136.208333333
83,1008,Thursday,173.764705882
83,1008,Wednesday,127.277777778
83,1008,Tuesday,155.391304348
83,1008,Monday,141.930693069
83,1008,Sunday,220.035714286
83,1009,Saturday,178.190476190
83,1009,Friday,147.366071429
83,1009,Thursday,146.820754717
83,1009,Wednesday,127.624242424
83,1009,Tuesday,127.672489083
83,1009,Monday,125.636666667
83,1009,Sunday,180.718446602
83,1010,Saturday,192.395793499
83,1010,Friday,140.267857143
83,1010,Thursday,151.766381766
83,1010,Wednesday,135.401342282
83,1010,Tuesday,129.571576763
83,1010,Monday,127.001443001
83,1010,Sunday,229.895674300
83,1467,Saturday,199.327868852
83,1467,Friday,124.206349206
83,1467,Thursday,133.668789809
83,1467,Wednesday,120.167741935
83,1467,Tuesday,131.756521739
83,1467,Monday,116.678018576
83,1467,Sunday,242.910112360
83,1747,Saturday,223.590361446
83,1747,Friday,149.087557604
83,1747,Thursday,152.920212766
83,1747,Wednesday,143.839344262
83,1747,Tuesday,146.549295775
83,1747,Monday,132.508064516
83,1747,Sunday,262.060913706
83,1768,Saturday,207.413333333
83,1768,Friday,129.625
83,1768,Thursday,153.271186441
83,1768,Wednesday,157.772357724
83,1768,Tuesday,152.611111111
83,1768,Monday,134.165876777
83,1768,Sunday,302.422222222
83,2158,Saturday,179.522727273
83,2158,Friday,103.456521739
83,2158,Thursday,129.153846154
83,2158,Wednesday,134.873417722
83,2158,Tuesday,133.872180451
83,2158,Monday,90.163636364
83,2158,Sunday,294.482758621
83,2159,Saturday,228.882352941
83,2159,Friday,157.847908745
83,2159,Thursday,148.592920354
83,2159,Wednesday,123.713930348
83,2159,Tuesday,157.920604915
83,2159,Monday,126.205495818
83,2159,Sunday,306.514018692
83,2160,Saturday,202.756756757
83,2160,Friday,111.294392523
83,2160,Thursday,133.207729469
83,2160,Wednesday,141.302593660
83,2160,Tuesday,138.572519084
83,2160,Monday,100.516624041
83,2160,Sunday,286.227642276
83,2162,Saturday,216.090032154
83,2162,Friday,142.084745763
83,2162,Thursday,145.247191011
83,2162,Wednesday,148.902255639
83,2162,Tuesday,150.095108696
83,2162,Monday,127.995959596
83,2162,Sunday,286.761904762
83,2176,Thursday,115
83,2176,Monday,98
83,2365,Saturday,191.641434263
83,2365,Friday,204.261146497
83,2365,Thursday,185.223463687
83,2365,Wednesday,191.703539823
83,2365,Tuesday,183.328840970
83,2365,Monday,171.710970464
83,2365,Sunday,284.551470588
83,2729,Saturday,184.994413408
83,2729,Friday,147.011235955
83,2729,Thursday,153.265873016
83,2729,Wednesday,171.983827493
83,2729,Tuesday,154.680808081
83,2729,Monday,128.742937853
83,2729,Sunday,284.263888889
83,2730,Saturday,234.911392405
83,2730,Friday,202.506329114
83,2730,Thursday,207.104575163
83,2730,Wednesday,192.018018018
83,2730,Tuesday,212.142441860
83,2730,Monday,167.250535332
83,2730,Sunday,296.785234899
83,2740,Saturday,245.333333333
83,2740,Friday,247.625
83,2740,Thursday,268.666666667
83,2740,Wednesday,184.84
83,2740,Tuesday,159.8125
83,2740,Monday,200.333333333
83,2740,Sunday,272.363636364
83,2741,Saturday,192.336842105
83,2741,Friday,154.288659794
83,2741,Thursday,185.056521739
83,2741,Wednesday,166.283076923
83,2741,Tuesday,168.638349515
83,2741,Monday,153.106032907
83,2741,Sunday,224.843601896
83,2742,Saturday,192.568376068
83,2742,Friday,175.190184049
83,2742,Thursday,199.421768707
83,2742,Wednesday,176.16015625
83,2742,Tuesday,194.987405542
83,2742,Monday,172.109909910
83,2742,Sunday,239.012658228
83,2743,Saturday,176.740890688
83,2743,Friday,156.823204420
83,2743,Thursday,171.917874396
83,2743,Wednesday,158.809523810
83,2743,Tuesday,154.997493734
83,2743,Monday,150.897177419
83,2743,Sunday,210.597883598
83,2745,Saturday,199.345070423
83,2745,Friday,173.820512821
83,2745,Thursday,196.805
83,2745,Wednesday,183.315436242
83,2745,Tuesday,199.282560706
83,2745,Monday,173.286219081
83,2745,Sunday,243.815028902
83,2746,Saturday,189.604395604
83,2746,Friday,146.607798165
83,2746,Thursday,167.469168901
83,2746,Wednesday,170.564935065
83,2746,Tuesday,159.892222222
83,2746,Monday,159.667619048
83,2746,Sunday,236.343661972
83,2747,Saturday,201.398058252
83,2747,Friday,184.336683417
83,2747,Thursday,186.185344828
83,2747,Wednesday,189.891414141
83,2747,Tuesday,194.467166979
83,2747,Monday,170.616207951
83,2747,Sunday,258.588832487
83,2749,Saturday,191.542635659
83,2749,Friday,167.280193237
83,2749,Thursday,152.739495798
83,2749,Wednesday,155.898412698
83,2749,Tuesday,151.969483568
83,2749,Monday,153.304780876
83,2749,Sunday,223.605633803
83,2751,Saturday,196.165354331
83,2751,Friday,188.772241993
83,2751,Thursday,188.335593220
83,2751,Wednesday,176.154958678
83,2751,Tuesday,190.971935007
83,2751,Monday,172.700109051
83,2751,Sunday,245.548872180
83,2755,Saturday,207.377833753
83,2755,Friday,160.921511628
83,2755,Thursday,146.422018349
83,2755,Wednesday,156.657314629
83,2755,Tuesday,156.146437995
83,2755,Monday,151.471193416
83,2755,Sunday,215.095384615
83,2756,Saturday,204.522727273
83,2756,Friday,197.787735849
83,2756,Thursday,181.426315789
83,2756,Wednesday,179.161073826
83,2756,Tuesday,180.975490196
83,2756,Monday,153.340040241
83,2756,Sunday,261.065326633
83,2758,Saturday,205.630573248
83,2758,Friday,151.060810811
83,2758,Thursday,175.207100592
83,2758,Wednesday,150.532710280
83,2758,Tuesday,176.071428571
83,2758,Monday,153.553805774
83,2758,Sunday,236.529411765
83,2801,Saturday,211.417004049
83,2801,Friday,119.157635468
83,2801,Thursday,133.340080972
83,2801,Wednesday,137.636645963
83,2801,Tuesday,141.093617021
83,2801,Monday,127.041025641
83,2801,Sunday,260.722222222
83,2813,Saturday,203.940298507
83,2813,Friday,187.910505837
83,2813,Thursday,187.226804124
83,2813,Wednesday,170.109263658
83,2813,Tuesday,193.157039711
83,2813,Monday,165.113667118
83,2813,Sunday,252.882075472
83,2814,Saturday,196.477777778
83,2814,Friday,186.989361702
83,2814,Thursday,206.331632653
83,2814,Wednesday,200.244635193
83,2814,Tuesday,195.259587021
83,2814,Monday,160.593673966
83,2814,Sunday,262.043165468
83,2815,Saturday,215.069387755
83,2815,Friday,190.748953975
83,2815,Thursday,189.185344828
83,2815,Wednesday,176.355614973
83,2815,Tuesday,191.535087719
83,2815,Monday,163
83,2815,Sunday,262.620320856
83,2816,Saturday,187.012552301
83,2816,Friday,189.962441315
83,2816,Thursday,185.153191489
83,2816,Wednesday,180.368055556
83,2816,Tuesday,170.990384615
83,2816,Monday,161.315789474
83,2816,Sunday,297.427083333
83,2817,Saturday,187.364583333
83,2817,Friday,194.322751323
83,2817,Thursday,182.352331606
83,2817,Wednesday,172.015094340
83,2817,Tuesday,182.506393862
83,2817,Monday,159.615384615
83,2817,Sunday,289.086956522
83,2822,Saturday,183.203671830
83,2822,Friday,138.518518519
83,2822,Thursday,125.708414873
83,2822,Wednesday,122.082837529
83,2822,Tuesday,142.700604518
83,2822,Monday,126.584765059
83,2822,Sunday,231.517625232
83,2845,Saturday,178.777777778
83,2845,Friday,170.814814815
83,2845,Thursday,129.566666667
83,2845,Wednesday,152.75
83,2845,Tuesday,122.441176471
83,2845,Monday,107.613636364
83,2845,Sunday,190.941176471
83,2853,Saturday,180.477528090
83,2853,Friday,163.925287356
83,2853,Thursday,173.478260870
83,2853,Wednesday,153.046218487
83,2853,Tuesday,163.888586957
83,2853,Monday,150.652078775
83,2853,Sunday,220.345454545
83,2854,Saturday,206.411764706
83,2854,Friday,156.806569343
83,2854,Thursday,170.064981949
83,2854,Wednesday,143.781021898
83,2854,Tuesday,161.694136292
83,2854,Monday,143.894604768
83,2854,Sunday,220.489795918
83,2855,Saturday,198.4
83,2855,Friday,156.158671587
83,2855,Thursday,170.780327869
83,2855,Wednesday,153.643340858
83,2855,Tuesday,149.229793978
83,2855,Monday,143.939588689
83,2855,Sunday,232.598540146
83,2856,Saturday,190.491638796
83,2856,Friday,158.728395062
83,2856,Thursday,157.482758621
83,2856,Wednesday,147.095238095
83,2856,Tuesday,151.177449168
83,2856,Monday,145.237553343
83,2856,Sunday,214.394736842
83,2857,Saturday,193.154185022
83,2857,Friday,169.497368421
83,2857,Thursday,151.127536232
83,2857,Wednesday,158.967637540
83,2857,Tuesday,156.747909200
83,2857,Monday,151.799823633
83,2857,Sunday,217.047761194
83,2867,Saturday,204.624505929
83,2867,Friday,121.758771930
83,2867,Thursday,129.421940928
83,2867,Wednesday,118.663841808
83,2867,Tuesday,142.235849057
83,2867,Monday,121.045317221
83,2867,Sunday,270.661375661
83,4106,Saturday,207.923076923
83,4106,Friday,142.114864865
83,4106,Thursday,137.73125
83,4106,Wednesday,138.104761905
83,4106,Tuesday,144.454237288
83,4106,Monday,128.904761905
83,4106,Sunday,299.843373494
83,4107,Saturday,216.593073593
83,4107,Friday,139.464730290
83,4107,Thursday,139.547945205
83,4107,Wednesday,133.28125
83,4107,Tuesday,150.286231884
83,4107,Monday,122.426450742
83,4107,Sunday,269.953488372
83,4156,Saturday,199.179487179
83,4156,Friday,119
83,4156,Thursday,125.883211679
83,4156,Wednesday,139.175
83,4156,Tuesday,138.288209607
83,4156,Monday,101.148571429
83,4156,Sunday,267.293333333
83,4157,Saturday,214.73
83,4157,Friday,112.766467066
83,4157,Thursday,140.554285714
83,4157,Wednesday,136.602678571
83,4157,Tuesday,140.26
83,4157,Monday,105.633962264
83,4157,Sunday,252.066666667
83,4162,Saturday,237.690322581
83,4162,Friday,157.816176471
83,4162,Thursday,147.333333333
83,4162,Wednesday,139.005
83,4162,Tuesday,171.741935484
83,4162,Monday,127.130548303
83,4162,Sunday,282.040983607
83,4165,Saturday,240.254437870
83,4165,Friday,178.701986755
83,4165,Thursday,146.565476190
83,4165,Wednesday,137.594470046
83,4165,Tuesday,152.592145015
83,4165,Monday,126.735498840
83,4165,Sunday,281.204724409
83,4228,Friday,69.333333333
83,4228,Thursday,41
83,4228,Tuesday,95.714285714
83,6481,Saturday,178.122891566
83,6481,Friday,124.414790997
83,6481,Thursday,132.574394464
83,6481,Wednesday,146.021077283
83,6481,Tuesday,158.842835131
83,6481,Monday,137.843029638
83,6481,Sunday,198.865384615
83,6482,Friday,73.75
83,6482,Thursday,85.25
83,6482,Wednesday,34.444444444
83,6482,Tuesday,192
83,6482,Monday,273.8
83,6482,Sunday,92.5
83,9047,Saturday,214.677824268
83,9047,Friday,118.015
83,9047,Thursday,126.804
83,9047,Wednesday,115.960725076
83,9047,Tuesday,142.575
83,9047,Monday,122.717277487
83,9047,Sunday,249.536312849
83,9103,Saturday,204.102473498
83,9103,Friday,106.005479452
83,9103,Thursday,143.677914110
83,9103,Wednesday,137.728155340
83,9103,Tuesday,137.518518519
83,9103,Monday,106.380239521
83,9103,Sunday,284.052380952
86,1242,Saturday,196.258899676
86,1242,Friday,172.519230769
86,1242,Thursday,169.106976744
86,1242,Wednesday,162.496688742
86,1242,Tuesday,157.621495327
86,1242,Monday,147.892857143
86,1242,Sunday,193.439393939
86,1348,Saturday,167.017647059
86,1348,Friday,156.607329843
86,1348,Thursday,161.099378882
86,1348,Wednesday,163.634408602
86,1348,Tuesday,171.080996885
86,1348,Monday,144.119444444
86,1348,Sunday,163.118343195
86,1350,Saturday,165.018382353
86,1350,Friday,164.430769231
86,1350,Thursday,165.446902655
86,1350,Wednesday,161.902439024
86,1350,Tuesday,170.019130435
86,1350,Monday,151.689433742
86,1350,Sunday,187.586153846
86,1351,Saturday,188.815602837
86,1351,Friday,153.4375
86,1351,Thursday,187.745370370
86,1351,Wednesday,161.891025641
86,1351,Tuesday,170.973251029
86,1351,Monday,155.266435986
86,1351,Sunday,188.871212121
86,1356,Saturday,196.417061611
86,1356,Friday,160.156976744
86,1356,Thursday,185.516304348
86,1356,Wednesday,158.715517241
86,1356,Tuesday,168.945868946
86,1356,Monday,152.118790497
86,1356,Sunday,180.165775401
86,2305,Saturday,190.057324841
86,2305,Friday,156.576923077
86,2305,Thursday,175.948207171
86,2305,Wednesday,165.448467967
86,2305,Tuesday,175.793478261
86,2305,Monday,152.386227545
86,2305,Sunday,181.638132296
86,2370,Saturday,164.804878049
86,2370,Friday,157.376288660
86,2370,Thursday,166.713513514
86,2370,Wednesday,153.972727273
86,2370,Tuesday,177.856557377
86,2370,Monday,149.037936267
86,2370,Sunday,166.806306306
86,2558,Saturday,153.486486486
86,2558,Friday,87.96875
86,2558,Thursday,149.224137931
86,2558,Wednesday,113.965517241
86,2558,Tuesday,122.673076923
86,2558,Monday,112.736363636
86,2558,Sunday,84.904761905
86,3225,Saturday,181.384196185
86,3225,Friday,120.225190840
86,3225,Thursday,120.273408240
86,3225,Wednesday,126.548693587
86,3225,Tuesday,131.003508772
86,3225,Monday,124.574834437
86,3225,Sunday,197.986970684
86,3230,Saturday,180.059773829
86,3230,Friday,99.369077307
86,3230,Thursday,111.206896552
86,3230,Wednesday,114.726648352
86,3230,Tuesday,140.610244989
86,3230,Monday,118.388753056
86,3230,Sunday,214.695736434
86,3231,Saturday,194.89453125
86,3231,Friday,108.164251208
86,3231,Thursday,120.714285714
86,3231,Wednesday,123.076086957
86,3231,Tuesday,131.801652893
86,3231,Monday,121.711340206
86,3231,Sunday,205.510373444
86,3232,Saturday,176.950495050
86,3232,Friday,106.823529412
86,3232,Thursday,118.469613260
86,3232,Wednesday,121.492890995
86,3232,Tuesday,142.440559441
86,3232,Monday,121.844827586
86,3232,Sunday,214.117283951
86,3233,Saturday,175.703007519
86,3233,Friday,114.637362637
86,3233,Thursday,128.536458333
86,3233,Wednesday,123.237623762
86,3233,Tuesday,135.111398964
86,3233,Monday,129.530844156
86,3233,Sunday,212.587548638
86,3234,Saturday,127.873917228
86,3234,Friday,92.761181435
86,3234,Thursday,83.797546012
86,3234,Wednesday,89.827649770
86,3234,Tuesday,89.286109574
86,3234,Monday,87.309497697
86,3234,Sunday,138.067231981
86,3238,Saturday,129.496969697
86,3238,Friday,120.015267176
86,3238,Thursday,123.099236641
86,3238,Wednesday,116.248554913
86,3238,Tuesday,138.503968254
86,3238,Monday,119.214953271
86,3238,Sunday,155.08
86,3252,Saturday,130.397129187
86,3252,Friday,121.939024390
86,3252,Thursday,115.824561404
86,3252,Wednesday,127.435555556
86,3252,Tuesday,125.072254335
86,3252,Monday,120.595794393
86,3252,Sunday,148.28
86,3253,Saturday,182.483568075
86,3253,Friday,101.317647059
86,3253,Thursday,113.289940828
86,3253,Wednesday,116.550295858
86,3253,Tuesday,129.146862483
86,3253,Monday,124.954444444
86,3253,Sunday,185.5625
86,3257,Saturday,172.858895706
86,3257,Friday,113.765498652
86,3257,Thursday,113.905714286
86,3257,Wednesday,121.507368421
86,3257,Tuesday,136.107960742
86,3257,Monday,133.443820225
86,3257,Sunday,187.015306122
86,3281,Saturday,131.256521739
86,3281,Friday,127.055555556
86,3281,Thursday,114.183168317
86,3281,Wednesday,116.772563177
86,3281,Tuesday,133.644501279
86,3281,Monday,120.267543860
86,3281,Sunday,163.034782609
86,3282,Saturday,143.75
86,3282,Friday,112.648769575
86,3282,Thursday,109.832151300
86,3282,Wednesday,128.129781421
86,3282,Tuesday,132.548104956
86,3282,Monday,123.869897959
86,3282,Sunday,177.075367647
86,4074,Saturday,154.721357850
86,4074,Friday,159.496323529
86,4074,Thursday,165.910394265
86,4074,Wednesday,154.958241758
86,4074,Tuesday,161.988599349
86,4074,Monday,146.200466200
86,4074,Sunday,169.676431425
86,4127,Saturday,186.983695652
86,4127,Friday,151.248962656
86,4127,Thursday,185.104265403
86,4127,Wednesday,169.920212766
86,4127,Tuesday,172.161354582
86,4127,Monday,161.900134953
86,4127,Sunday,165.442307692
86,4213,Saturday,170.784403670
86,4213,Friday,154.337792642
86,4213,Thursday,155.963636364
86,4213,Wednesday,168.632318501
86,4213,Tuesday,162.503460208
86,4213,Monday,141.298245614
86,4213,Sunday,183.739473684
86,4214,Saturday,184.010452962
86,4214,Friday,159.338461538
86,4214,Thursday,160.253968254
86,4214,Wednesday,156.640495868
86,4214,Tuesday,163.546599496
86,4214,Monday,146.973333333
86,4214,Sunday,190.239234450
86,4217,Saturday,169.068181818
86,4217,Friday,162.410526316
86,4217,Thursday,165.414141414
86,4217,Wednesday,159.129729730
86,4217,Tuesday,182.177049180
86,4217,Monday,151.880208333
86,4217,Sunday,160.349650350
86,4252,Saturday,185.216386555
86,4252,Friday,151.594029851
86,4252,Thursday,184.785714286
86,4252,Wednesday,176.070564516
86,4252,Tuesday,172.591708543
86,4252,Monday,156.519305019
86,4252,Sunday,186.697201018
86,4253,Saturday,210.014541387
86,4253,Friday,163.405128205
86,4253,Thursday,180.122489960
86,4253,Wednesday,174.018660812
86,4253,Tuesday,180.065573770
86,4253,Monday,141.747955390
86,4253,Sunday,216.881840796
86,4258,Saturday,181.581460674
86,4258,Friday,161.050209205
86,4258,Thursday,187.369963370
86,4258,Wednesday,172.578947368
86,4258,Tuesday,174.054158607
86,4258,Monday,162.179347826
86,4258,Sunday,171.679442509
86,4266,Saturday,187.573770492
86,4266,Friday,153.617647059
86,4266,Thursday,198.841772152
86,4266,Wednesday,174.938547486
86,4266,Tuesday,164.055335968
86,4266,Monday,164.869696970
86,4266,Sunday,171.656934307
86,4267,Friday,74
86,4267,Thursday,16
86,4267,Monday,127.75
86,4267,Sunday,122
86,4271,Saturday,413
86,4271,Friday,138.833333333
86,4271,Tuesday,121.75
86,4271,Monday,144
86,4271,Sunday,129.571428571
86,4594,Saturday,175.967320261
86,4594,Friday,147.831168831
86,4594,Thursday,169.007782101
86,4594,Wednesday,168.740634006
86,4594,Tuesday,157.415204678
86,4594,Monday,162.959016393
86,4594,Sunday,208.914590747
86,4595,Saturday,210.340314136
86,4595,Friday,158.172514620
86,4595,Thursday,175.606060606
86,4595,Wednesday,161.234200743
86,4595,Tuesday,170.938574939
86,4595,Monday,144.957219251
86,4595,Sunday,196.306024096
86,6702,Saturday,183.222916667
86,6702,Friday,155.105769231
86,6702,Thursday,160.138263666
86,6702,Wednesday,157.120430108
86,6702,Tuesday,152.543835616
86,6702,Monday,144.841820152
86,6702,Sunday,208.212189616
86,6706,Saturday,180.984934087
86,6706,Friday,143.763754045
86,6706,Thursday,175.910404624
86,6706,Wednesday,161.036764706
86,6706,Tuesday,153.329736211
86,6706,Monday,151.980525803
86,6706,Sunday,207.030023095
86,6754,Saturday,198.425233645
86,6754,Friday,161.419708029
86,6754,Thursday,165.237410072
86,6754,Wednesday,177.843373494
86,6754,Tuesday,156.857835218
86,6754,Monday,146.758564437
86,6754,Sunday,194.719160105
86,6755,Saturday,199.468842730
86,6755,Friday,173.287262873
86,6755,Thursday,162.661538462
86,6755,Wednesday,183.078994614
86,6755,Tuesday,171.796568627
86,6755,Monday,147.768099548
86,6755,Sunday,186.559714795
87,1099,Saturday,232.219594595
87,1099,Friday,100.049562682
87,1099,Thursday,102.916666667
87,1099,Wednesday,97.094876660
87,1099,Tuesday,123.011734029
87,1099,Monday,96.448322148
87,1099,Sunday,171.509174312
87,1102,Saturday,125.4
87,1102,Friday,38.6
87,1112,Saturday,239.179487179
87,1112,Friday,102.833333333
87,1112,Thursday,116.392523364
87,1112,Wednesday,110.352380952
87,1112,Tuesday,114.076433121
87,1112,Monday,94.794392523
87,1112,Sunday,205.4
87,1116,Saturday,240.545454545
87,1116,Friday,91.968531469
87,1116,Thursday,115.363636364
87,1116,Wednesday,110.075170843
87,1116,Tuesday,121.174107143
87,1116,Monday,100.591803279
87,1116,Sunday,177.495575221
87,1183,Saturday,218.805755396
87,1183,Friday,84.773333333
87,1183,Thursday,99.664285714
87,1183,Wednesday,108.207792208
87,1183,Tuesday,107.905963303
87,1183,Monday,87.021176471
87,1183,Sunday,216.466666667
87,1193,Saturday,94
87,1193,Friday,109.473684211
87,1193,Thursday,89.761904762
87,1193,Wednesday,103.164556962
87,1193,Tuesday,106.723684211
87,1193,Monday,93.602409639
87,1193,Sunday,228.1875
87,1195,Saturday,249.313588850
87,1195,Friday,125.556862745
87,1195,Thursday,106.357142857
87,1195,Wednesday,96.789156627
87,1195,Tuesday,101.579750347
87,1195,Monday,101.524027460
87,1195,Sunday,239.211267606
87,1196,Saturday,217.119904077
87,1196,Friday,102.330687831
87,1196,Thursday,108.409547739
87,1196,Wednesday,104.208998549
87,1196,Tuesday,106.049701789
87,1196,Monday,93.114654518
87,1196,Sunday,227.308823529
87,1303,Saturday,221.227027027
87,1303,Friday,107.229064039
87,1303,Thursday,105.457227139
87,1303,Wednesday,103.980360065
87,1303,Tuesday,110.286401925
87,1303,Monday,98.524173028
87,1303,Sunday,224.189189189
87,2519,Saturday,229.360189573
87,2519,Friday,95.975
87,2519,Thursday,115.868945869
87,2519,Wednesday,103.890130354
87,2519,Tuesday,121.281288724
87,2519,Monday,95.892988930
87,2519,Sunday,246.071428571
87,2864,Saturday,229.079069767
87,2864,Friday,121.844522968
87,2864,Thursday,139.907284768
87,2864,Wednesday,140.680327869
87,2864,Tuesday,137.943859649
87,2864,Monday,115.696148359
87,2864,Sunday,222.134831461
87,2866,Saturday,235.045801527
87,2866,Friday,123.444201313
87,2866,Thursday,127.019512195
87,2866,Wednesday,132.773509934
87,2866,Tuesday,138.180734856
87,2866,Monday,119.248407643
87,2866,Sunday,193.385057471
87,3231,Saturday,197.672131148
87,3231,Friday,94.467479675
87,3231,Thursday,90.219230769
87,3231,Wednesday,106.201365188
87,3231,Tuesday,100.826638478
87,3231,Monday,96.341071429
87,3231,Sunday,234.451612903
87,3232,Saturday,205.467032967
87,3232,Friday,92.359073359
87,3232,Thursday,88.025454545
87,3232,Wednesday,105.794285714
87,3232,Tuesday,105.366737740
87,3232,Monday,96.552066116
87,3232,Sunday,235.242038217
87,3233,Saturday,211.310502283
87,3233,Friday,95.734082397
87,3233,Thursday,94.405594406
87,3233,Wednesday,110.256790123
87,3233,Tuesday,97.409556314
87,3233,Monday,96.183458647
87,3233,Sunday,253.431818182
87,3235,Saturday,219.872180451
87,3235,Friday,99.674626866
87,3235,Thursday,107.775456919
87,3235,Wednesday,108.490157480
87,3235,Tuesday,110.763612218
87,3235,Monday,109.79
87,3235,Sunday,235.200787402
