Stop Name,Mode,Day Of Week,Line Id,Avg. Delay Seconds
AVIATION,T,Sunday,39,239.269162210
AVIATION,T,Monday,39,102.139622642
AVIATION,T,Tuesday,39,108.028789659
AVIATION,T,Wednesday,39,108.989448052
AVIATION,T,Thursday,39,105.322263223
AVIATION,T,Friday,39,100.307506053
AVIATION,T,Saturday,39,174.984589041
AZALEES,B,Sunday,56,219.174216028
AZALEES,B,Monday,56,170.276300578
AZALEES,B,Tuesday,56,167.909783990
AZALEES,B,Wednesday,56,146.732793522
AZALEES,B,Thursday,56,156.816272966
AZALEES,B,Friday,56,150.146268657
AZALEES,B,Saturday,56,245.814713896
AZUR,T,Sunday,19,167.936599424
AZUR,T,Monday,19,69.821684588
AZUR,T,Tuesday,19,88.338147833
AZUR,T,Wednesday,19,88.377267231
AZUR,T,Thursday,19,72.035087719
AZUR,T,Friday,19,72.764595104
AZUR,T,Saturday,19,161.398268398
BAILLI,B,Sunday,54,281.936908517
BAILLI,B,Monday,54,110.265718972
BAILLI,B,Tuesday,54,117.383838384
BAILLI,B,Wednesday,54,115.179632249
BAILLI,B,Thursday,54,114.347670251
BAILLI,B,Friday,54,97.201212121
BAILLI,B,Saturday,54,208.024719101
BAILLI,T,Sunday,93,182.509578544
BAILLI,T,Sunday,81,172.699398798
BAILLI,T,Sunday,8,183.085388994
BAILLI,T,Monday,93,78.056074766
BAILLI,T,Monday,81,68.702808622
BAILLI,T,Monday,8,89.506729475
BAILLI,T,Tuesday,93,68.307017544
BAILLI,T,Tuesday,81,88.266787659
BAILLI,T,Tuesday,8,100.366736256
BAILLI,T,Wednesday,93,65.432801822
BAILLI,T,Wednesday,81,68.444444444
BAILLI,T,Wednesday,8,98.140845070
BAILLI,T,Thursday,93,55.720858896
BAILLI,T,Thursday,81,66.318661972
BAILLI,T,Thursday,8,88.055632823
BAILLI,T,Friday,93,54
BAILLI,T,Friday,81,75.747081712
BAILLI,T,Friday,8,93.322222222
BAILLI,T,Saturday,93,135.139817629
BAILLI,T,Saturday,81,138.298181818
BAILLI,T,Saturday,8,174.576119403
BAN-EIK,T,Sunday,39,288.530712531
BAN-EIK,T,Monday,39,105.995702885
BAN-EIK,T,Tuesday,39,120.318506998
BAN-EIK,T,Wednesday,39,110.871722469
BAN-EIK,T,Thursday,39,96.945177665
BAN-EIK,T,Friday,39,93.959090909
BAN-EIK,T,Saturday,39,259.395434462
BARA,T,Sunday,81,148.974683544
BARA,T,Monday,81,76.253738543
BARA,T,Tuesday,81,81.029814666
BARA,T,Wednesday,81,71.536031589
BARA,T,Thursday,81,67.293281654
BARA,T,Friday,81,69.656077348
BARA,T,Saturday,81,156.030746706
BARON DE CASTRO,B,Sunday,36,239.707259953
BARON DE CASTRO,B,Monday,36,148.016319130
BARON DE CASTRO,B,Tuesday,36,155.092506938
BARON DE CASTRO,B,Wednesday,36,147.628172589
BARON DE CASTRO,B,Thursday,36,136.974757282
BARON DE CASTRO,B,Friday,36,126.063829787
BARON DE CASTRO,B,Saturday,36,225.345935728
BARRIERE,T,Sunday,97,225.066863324
BARRIERE,T,Sunday,81,174.271948608
BARRIERE,T,Monday,97,106.491087344
BARRIERE,T,Monday,81,73.615809840
BARRIERE,T,Tuesday,97,107.542732377
BARRIERE,T,Tuesday,81,89.042632760
BARRIERE,T,Wednesday,97,90.942434211
BARRIERE,T,Wednesday,81,69.485939258
BARRIERE,T,Thursday,97,99.397097625
BARRIERE,T,Thursday,81,72.009819967
BARRIERE,T,Friday,97,99.566248257
BARRIERE,T,Friday,81,70.694444444
BARRIERE,T,Saturday,97,212.052341598
BARRIERE,T,Saturday,81,134.614088821
BASCULE,B,Sunday,38,227.203703704
BASCULE,B,Monday,38,100.868666995
BASCULE,B,Tuesday,38,118.940623454
BASCULE,B,Wednesday,38,96.550632911
BASCULE,B,Thursday,38,108.923890063
BASCULE,B,Friday,38,102.971074380
BASCULE,B,Saturday,38,207.412307692
BASCULE,T,Sunday,7,202.706924316
BASCULE,T,Monday,7,82.733903134
BASCULE,T,Tuesday,7,85.468423943
BASCULE,T,Wednesday,7,68.709035222
BASCULE,T,Thursday,7,72.722727273
BASCULE,T,Friday,7,72.470517449
BASCULE,T,Saturday,7,145.825641026
BASILIX,B,Sunday,87,232.027484144
BASILIX,B,Sunday,83,282.040983607
BASILIX,B,Monday,87,103.634220073
BASILIX,B,Monday,83,127.0546875
BASILIX,B,Tuesday,87,117.575177305
BASILIX,B,Tuesday,83,171.741935484
BASILIX,B,Wednesday,87,105.841285297
BASILIX,B,Wednesday,83,139.005
BASILIX,B,Thursday,87,105.960235641
BASILIX,B,Thursday,83,147.110344828
BASILIX,B,Friday,87,101.502152080
BASILIX,B,Friday,83,157.816176471
BASILIX,B,Saturday,87,226.738211382
BASILIX,B,Saturday,83,237.690322581
BASTOGNE,B,Sunday,53,199.016274864
BASTOGNE,B,Sunday,49,166.634545455
BASTOGNE,B,Sunday,20,245.121387283
BASTOGNE,B,Monday,53,114.973114264
BASTOGNE,B,Monday,49,88.479001135
BASTOGNE,B,Monday,20,122.628623188
BASTOGNE,B,Tuesday,53,124.681717246
BASTOGNE,B,Tuesday,49,102.164504717
BASTOGNE,B,Tuesday,20,126.350119904
BASTOGNE,B,Wednesday,53,122.125124131
BASTOGNE,B,Wednesday,49,94.603071948
BASTOGNE,B,Wednesday,20,103.425550661
BASTOGNE,B,Thursday,53,108.401673640
BASTOGNE,B,Thursday,49,88.809290954
BASTOGNE,B,Thursday,20,103.931179775
BASTOGNE,B,Friday,53,93.006259781
BASTOGNE,B,Friday,49,86.071611253
BASTOGNE,B,Friday,20,119.754658385
BASTOGNE,B,Saturday,53,182.628726287
BASTOGNE,B,Saturday,49,184.682926829
BASTOGNE,B,Saturday,20,218.969331873
BEAULIEU,B,Sunday,71,153.210564399
BEAULIEU,B,Sunday,17,229.650381679
BEAULIEU,B,Monday,71,79.011600928
BEAULIEU,B,Monday,17,86.594724221
BEAULIEU,B,Tuesday,71,84.891666667
BEAULIEU,B,Tuesday,17,123.047320807
BEAULIEU,B,Wednesday,71,81.570334928
BEAULIEU,B,Wednesday,17,117.159318637
BEAULIEU,B,Thursday,71,72.401701323
BEAULIEU,B,Thursday,17,144.904942966
BEAULIEU,B,Friday,71,92.737871674
BEAULIEU,B,Friday,17,78.667247387
BEAULIEU,B,Saturday,71,130.352694924
BEAULIEU,B,Saturday,17,146.212278876
BEAULIEU,M,Sunday,5,157.286374134
BEAULIEU,M,Monday,5,72.321138211
BEAULIEU,M,Tuesday,5,77.895403065
BEAULIEU,M,Wednesday,5,78.582877960
BEAULIEU,M,Thursday,5,78.052197802
BEAULIEU,M,Friday,5,72.060027285
BEAUTE,B,Sunday,49,202.047486034
BEAUTE,B,Monday,49,92.082955282
BEAUTE,B,Tuesday,49,109.960396040
BEAUTE,B,Wednesday,49,89.347387718
BEAUTE,B,Thursday,49,99.770252324
BEAUTE,B,Friday,49,90.691358025
BEAUTE,B,Saturday,49,201.859060403
BEECKMANS,B,Sunday,87,233.538116592
BEECKMANS,B,Sunday,83,269.145748988
BEECKMANS,B,Monday,87,99.5365
BEECKMANS,B,Monday,83,118.361353712
BEECKMANS,B,Tuesday,87,113.994986072
BEECKMANS,B,Tuesday,83,146.768245839
BEECKMANS,B,Wednesday,87,103.420208500
BEECKMANS,B,Wednesday,83,135.123046875
BEECKMANS,B,Thursday,87,100.586163522
BEECKMANS,B,Thursday,83,134.289325843
BEECKMANS,B,Friday,87,101.160583942
BEECKMANS,B,Friday,83,132.187165775
BEECKMANS,B,Saturday,87,235.848920863
BEECKMANS,B,Saturday,83,212.197411003
BEEKKANT,B,Sunday,87,212.629166667
BEEKKANT,B,Monday,87,66.839153709
BEEKKANT,B,Tuesday,87,77.090121317
BEEKKANT,B,Wednesday,87,72.838407494
BEEKKANT,B,Thursday,87,77.028604119
BEEKKANT,B,Friday,87,80.084362140
BEEKKANT,B,Saturday,87,172.422012154
BEEKKANT,M,Sunday,6,196.422442244
BEEKKANT,M,Sunday,5,164.327635328
BEEKKANT,M,Sunday,2,144.288135593
BEEKKANT,M,Sunday,1,146.012373453
BEEKKANT,M,Monday,6,169.592528736
BEEKKANT,M,Monday,5,86.373243103
BEEKKANT,M,Monday,2,120.345812183
BEEKKANT,M,Monday,1,75.815247253
BEEKKANT,M,Tuesday,6,166.003361345
BEEKKANT,M,Tuesday,5,87.826673866
BEEKKANT,M,Tuesday,2,128.401311866
BEEKKANT,M,Tuesday,1,81.153264605
BEEKKANT,M,Wednesday,6,103.628751975
BEEKKANT,M,Wednesday,5,83.064186725
BEEKKANT,M,Wednesday,2,109.641048035
BEEKKANT,M,Wednesday,1,74.136882129
BEEKKANT,M,Thursday,6,105.342728298
BEEKKANT,M,Thursday,5,81.870762712
BEEKKANT,M,Thursday,2,116.222368421
BEEKKANT,M,Thursday,1,68.731851852
BEEKKANT,M,Friday,6,99.359906213
BEEKKANT,M,Friday,5,81.141011841
BEEKKANT,M,Friday,2,100.774373259
BEEKKANT,M,Friday,1,80.813235294
BEGUINAGE,B,Sunday,46,185.993893130
BEGUINAGE,B,Monday,46,64.151648352
BEGUINAGE,B,Tuesday,46,78.029312289
BEGUINAGE,B,Wednesday,46,72.090375587
BEGUINAGE,B,Thursday,46,64.377019749
BEGUINAGE,B,Friday,46,58.873239437
BEGUINAGE,B,Saturday,46,139.357682620
BEKA,B,Sunday,50,208.796296296
BEKA,B,Monday,50,135.145748988
BEKA,B,Tuesday,50,161.465306122
BEKA,B,Wednesday,50,152.005555556
BEKA,B,Thursday,50,124.111111111
BEKA,B,Friday,50,125.175182482
BEKA,B,Saturday,50,156.805555556
BEL-AIR,T,Sunday,39,227.838235294
BEL-AIR,T,Monday,39,100.111842105
BEL-AIR,T,Tuesday,39,103.243839170
BEL-AIR,T,Wednesday,39,98.361888112
BEL-AIR,T,Thursday,39,96.290178571
BEL-AIR,T,Friday,39,98.811791383
BEL-AIR,T,Saturday,39,168.863924051
BELGICA,B,Sunday,14,271.144086022
BELGICA,B,Monday,14,116.848284960
BELGICA,B,Tuesday,14,119.981865285
BELGICA,B,Wednesday,14,119.116015132
BELGICA,B,Thursday,14,134.303983229
BELGICA,B,Friday,14,122.647302905
BELGICA,B,Saturday,14,250.319870759
BELGICA,M,Sunday,6,194.607594937
BELGICA,M,Monday,6,164.010531595
BELGICA,M,Tuesday,6,161.067303320
BELGICA,M,Wednesday,6,105.120111732
BELGICA,M,Thursday,6,106.895248380
BELGICA,M,Friday,6,97.813063063
BELGICA,T,Sunday,51,142.059405941
BELGICA,T,Monday,51,91.316052467
BELGICA,T,Tuesday,51,102.697659709
BELGICA,T,Wednesday,51,80.173679499
BELGICA,T,Thursday,51,86.227552276
BELGICA,T,Friday,51,85.355643045
BELGICA,T,Saturday,51,144.317411402
BEMPT,B,Sunday,50,273.120588235
BEMPT,B,Monday,50,150.873563218
BEMPT,B,Tuesday,50,163.018156425
BEMPT,B,Wednesday,50,144.702554745
BEMPT,B,Thursday,50,135.882666667
BEMPT,B,Friday,50,162.350140056
BEMPT,B,Saturday,50,246.875
BEMPT,T,Sunday,97,240.120689655
BEMPT,T,Sunday,82,200.044169611
BEMPT,T,Monday,97,129.546644845
BEMPT,T,Monday,82,94.858225108
BEMPT,T,Tuesday,97,102.768973214
BEMPT,T,Tuesday,82,110.234253362
BEMPT,T,Wednesday,97,89.759410802
BEMPT,T,Wednesday,82,94.402040816
BEMPT,T,Thursday,97,78.479729730
BEMPT,T,Thursday,82,90.344733242
BEMPT,T,Friday,97,84.555825243
BEMPT,T,Friday,82,103.010043042
BEMPT,T,Saturday,97,213.566355140
BEMPT,T,Saturday,82,156.189111748
BENES,B,Sunday,20,230.992857143
BENES,B,Monday,20,119.469076305
BENES,B,Tuesday,20,130.033385093
BENES,B,Wednesday,20,108.357859532
BENES,B,Thursday,20,105.545620438
BENES,B,Friday,20,126.957642726
BENES,B,Saturday,20,228.358974359
BERCHEM-SHOPPING,B,Sunday,87,208.053995680
BERCHEM-SHOPPING,B,Monday,87,94.854414042
BERCHEM-SHOPPING,B,Tuesday,87,112.256554307
BERCHEM-SHOPPING,B,Wednesday,87,105.581233710
BERCHEM-SHOPPING,B,Thursday,87,104.815277778
BERCHEM-SHOPPING,B,Friday,87,101.233093525
BERCHEM-SHOPPING,B,Saturday,87,226.922480620
BERCHEM-SHOPPING,T,Sunday,82,192.897996357
BERCHEM-SHOPPING,T,Monday,82,83.599307159
BERCHEM-SHOPPING,T,Tuesday,82,103.552188552
BERCHEM-SHOPPING,T,Wednesday,82,95.584415584
BERCHEM-SHOPPING,T,Thursday,82,99.279646018
BERCHEM-SHOPPING,T,Friday,82,92.836120401
BERCHEM-SHOPPING,T,Saturday,82,154.503840246
BERENSHEIDE,B,Sunday,17,349.516483516
BERENSHEIDE,B,Monday,17,144.162689805
BERENSHEIDE,B,Tuesday,17,177.847457627
BERENSHEIDE,B,Wednesday,17,155.570422535
BERENSHEIDE,B,Thursday,17,160.240310078
BERENSHEIDE,B,Friday,17,166.128865979
BERENSHEIDE,B,Saturday,17,237.417445483
BERGDAL,B,Sunday,83,240.414634146
BERGDAL,B,Monday,83,163.098615917
BERGDAL,B,Tuesday,83,175.589155370
BERGDAL,B,Wednesday,83,174.831223629
BERGDAL,B,Thursday,83,169.248936170
BERGDAL,B,Friday,83,175.640394089
BERGDAL,B,Saturday,83,196.913580247
BERGOJE,B,Sunday,34,194.426470588
BERGOJE,B,Monday,34,141.537777778
BERGOJE,B,Tuesday,34,144.736486486
BERGOJE,B,Wednesday,34,130.351039261
BERGOJE,B,Thursday,34,132.872222222
BERGOJE,B,Friday,34,126.837209302
BERGOJE,B,Saturday,34,172.211970075
BERKENDAEL,T,Sunday,51,164.729638009
BERKENDAEL,T,Sunday,4,147.981385729
BERKENDAEL,T,Sunday,3,157.25
BERKENDAEL,T,Monday,51,96.262849414
BERKENDAEL,T,Monday,4,91.018590998
BERKENDAEL,T,Monday,3,87.902097902
BERKENDAEL,T,Tuesday,51,116.223343572
BERKENDAEL,T,Tuesday,4,100.432153392
BERKENDAEL,T,Tuesday,3,106.442809365
BERKENDAEL,T,Wednesday,51,106.137677054
BERKENDAEL,T,Wednesday,4,82.709407666
BERKENDAEL,T,Wednesday,3,76.556048835
BERKENDAEL,T,Thursday,51,111.476139979
BERKENDAEL,T,Thursday,4,81.456626506
BERKENDAEL,T,Thursday,3,83.924302789
BERKENDAEL,T,Friday,51,106.261811024
BERKENDAEL,T,Friday,4,77.736902050
BERKENDAEL,T,Friday,3,75.615526802
BERKENDAEL,T,Saturday,51,164.861895161
BERKENDAEL,T,Saturday,4,142.015510204
BERKENDAEL,T,Saturday,3,132.957873621
BERTHELOT,T,Sunday,97,221.170175439
BERTHELOT,T,Monday,97,105.149739583
BERTHELOT,T,Tuesday,97,99.597315436
BERTHELOT,T,Wednesday,97,88.998685940
BERTHELOT,T,Thursday,97,88.325910931
BERTHELOT,T,Friday,97,90.957115010
BERTHELOT,T,Saturday,97,203.831683168
BERVOETS,B,Sunday,74,230.992202729
BERVOETS,B,Sunday,54,279.730407524
BERVOETS,B,Sunday,50,271.801470588
BERVOETS,B,Monday,74,154.732845380
BERVOETS,B,Monday,54,100.642682927
BERVOETS,B,Monday,50,149.622458002
BERVOETS,B,Tuesday,74,153.514056225
BERVOETS,B,Tuesday,54,135.371780515
BERVOETS,B,Tuesday,50,165.713913043
BERVOETS,B,Wednesday,74,141.538562092
BERVOETS,B,Wednesday,54,110.637658228
BERVOETS,B,Wednesday,50,153.829028290
BERVOETS,B,Thursday,74,131.793991416
BERVOETS,B,Thursday,54,104.875586854
BERVOETS,B,Thursday,50,153.084645669
BERVOETS,B,Friday,74,140.132743363
BERVOETS,B,Friday,54,121.468438538
BERVOETS,B,Friday,50,156.587628866
BERVOETS,B,Saturday,74,197.917369309
BERVOETS,B,Saturday,54,192.281407035
BERVOETS,B,Saturday,50,257.824253076
BESME,T,Sunday,19,196.804953560
BESME,T,Monday,19,85.622592400
BESME,T,Tuesday,19,96.982776618
BESME,T,Wednesday,19,91.580219780
BESME,T,Thursday,19,87.642481598
BESME,T,Friday,19,85.812564367
BESME,T,Saturday,19,161.213114754
BETHLEEM,T,Sunday,81,173.810741688
BETHLEEM,T,Monday,81,76.905469278
BETHLEEM,T,Tuesday,81,76.758458647
BETHLEEM,T,Wednesday,81,68.997113997
BETHLEEM,T,Thursday,81,75.388560158
BETHLEEM,T,Friday,81,66.900232019
BETHLEEM,T,Saturday,81,130.411877395
BEYSEGHEM,B,Sunday,83,256.587392550
BEYSEGHEM,B,Sunday,53,192.706422018
BEYSEGHEM,B,Monday,83,155.248400853
BEYSEGHEM,B,Monday,53,115.132365500
BEYSEGHEM,B,Tuesday,83,173.479578393
BEYSEGHEM,B,Tuesday,53,113.023172906
BEYSEGHEM,B,Wednesday,83,163.039761431
BEYSEGHEM,B,Wednesday,53,105.106304079
BEYSEGHEM,B,Thursday,83,178.021220159
BEYSEGHEM,B,Thursday,53,113.817679558
BEYSEGHEM,B,Friday,83,179.752066116
BEYSEGHEM,B,Friday,53,102.381308411
BEYSEGHEM,B,Saturday,83,184.051351351
BEYSEGHEM,B,Saturday,53,186.470967742
BIARRITZ,B,Sunday,60,241.628169014
BIARRITZ,B,Sunday,38,210.745454545
BIARRITZ,B,Monday,60,135.085341365
BIARRITZ,B,Monday,38,114.012130402
BIARRITZ,B,Tuesday,60,147.152866242
BIARRITZ,B,Tuesday,38,120.472570533
BIARRITZ,B,Wednesday,60,132.830463576
BIARRITZ,B,Wednesday,38,105.227074236
BIARRITZ,B,Thursday,60,132.437282230
BIARRITZ,B,Thursday,38,106.878954608
BIARRITZ,B,Friday,60,131.435146444
BIARRITZ,B,Friday,38,110.769968051
BIARRITZ,B,Saturday,60,247.051522248
BIARRITZ,B,Saturday,38,211.470796460
BIBLIOTHEQUE,B,Sunday,95,152.686746988
BIBLIOTHEQUE,B,Monday,95,80.034482759
BIBLIOTHEQUE,B,Tuesday,95,74.177419355
BIBLIOTHEQUE,B,Wednesday,95,87.379746835
BIBLIOTHEQUE,B,Thursday,95,91.911111111
BIBLIOTHEQUE,B,Friday,95,77.317073171
BIBLIOTHEQUE,B,Saturday,95,153.409836066
BICHON,B,Sunday,65,219.438184664
BICHON,B,Sunday,64,199.133561644
BICHON,B,Monday,65,93.476572959
BICHON,B,Monday,64,115.015827338
BICHON,B,Tuesday,65,108.279778393
BICHON,B,Tuesday,64,118.348005502
BICHON,B,Wednesday,65,93.386138614
BICHON,B,Wednesday,64,108.698443580
BICHON,B,Thursday,65,90.911208151
BICHON,B,Thursday,64,104.055710306
BICHON,B,Friday,65,95.193265007
BICHON,B,Friday,64,97.957627119
BICHON,B,Saturday,65,182.735664336
BICHON,B,Saturday,64,199.303448276
BICOQUE,B,Sunday,58,211.096
BICOQUE,B,Monday,58,142.353535354
BICOQUE,B,Tuesday,58,138.482394366
BICOQUE,B,Wednesday,58,125.473039216
BICOQUE,B,Thursday,58,140.381107492
BICOQUE,B,Friday,58,128.036630037
BICOQUE,B,Saturday,58,203.078767123
BIEBUYCK,B,Monday,57,167.759061834
BIEBUYCK,B,Tuesday,57,182.730125523
BIEBUYCK,B,Wednesday,57,174.560830861
BIEBUYCK,B,Thursday,57,146.852589641
BIEBUYCK,B,Friday,57,152.012875536
BIEN-FAIRE,B,Sunday,41,286.945512821
BIEN-FAIRE,B,Monday,41,120.887931034
BIEN-FAIRE,B,Tuesday,41,135.507017544
BIEN-FAIRE,B,Wednesday,41,145.732087227
BIEN-FAIRE,B,Thursday,41,144.221428571
BIEN-FAIRE,B,Friday,41,149.115384615
BIEN-FAIRE,B,Saturday,41,242.901140684
BIENFAITEURS,B,Sunday,65,201.725952813
BIENFAITEURS,B,Monday,65,86.816806723
BIENFAITEURS,B,Tuesday,65,107.522203485
BIENFAITEURS,B,Wednesday,65,90.315958300
BIENFAITEURS,B,Thursday,65,89.963581184
BIENFAITEURS,B,Friday,65,84.402813299
BIENFAITEURS,B,Saturday,65,204.969914040
BIENFAITEURS,T,Sunday,62,179.785714286
BIENFAITEURS,T,Monday,62,196.729257642
BIENFAITEURS,T,Tuesday,62,190.138084633
BIENFAITEURS,T,Wednesday,62,195.444816054
BIENFAITEURS,T,Thursday,62,210.854304636
BIENFAITEURS,T,Thursday,25,40
BIENFAITEURS,T,Friday,62,181.828282828
BIENFAITEURS,T,Friday,25,15.5
BIENFAITEURS,T,Saturday,62,222.909698997
BIENFAITEURS,T,Saturday,25,34
BIGARREAUX,B,Sunday,43,229.540983607
BIGARREAUX,B,Monday,70,191.384615385
BIGARREAUX,B,Monday,43,171.69375
BIGARREAUX,B,Tuesday,70,174.715517241
BIGARREAUX,B,Tuesday,43,186.957055215
BIGARREAUX,B,Wednesday,70,192.415730337
BIGARREAUX,B,Wednesday,43,145.291208791
BIGARREAUX,B,Thursday,70,153.841121495
BIGARREAUX,B,Thursday,43,184.609890110
BIGARREAUX,B,Friday,70,154.0078125
BIGARREAUX,B,Friday,43,143.019867550
BIGARREAUX,B,Saturday,43,183.059782609
BIPLAN,B,Sunday,80,261.622309198
BIPLAN,B,Sunday,65,196.647239264
BIPLAN,B,Monday,80,104.322112211
BIPLAN,B,Monday,65,87.161103979
BIPLAN,B,Tuesday,80,115.124696356
BIPLAN,B,Tuesday,65,87.161951909
BIPLAN,B,Wednesday,80,113.844318182
BIPLAN,B,Wednesday,65,84.849192101
BIPLAN,B,Thursday,80,106.606529210
BIPLAN,B,Thursday,65,74.480117820
BIPLAN,B,Friday,80,103.920195440
BIPLAN,B,Friday,65,72.693623639
BIPLAN,B,Saturday,80,206.752066116
BIPLAN,B,Saturday,65,180.880890052
BIZET,B,Sunday,75,252.341772152
BIZET,B,Monday,75,146.514313919
BIZET,B,Tuesday,75,156.340063762
BIZET,B,Wednesday,75,138.317614424
BIZET,B,Thursday,75,147.384146341
BIZET,B,Friday,75,148.394919169
BIZET,B,Saturday,75,236.923743501
BIZET,M,Sunday,5,158.141762452
BIZET,M,Monday,5,76.265988372
BIZET,M,Tuesday,5,83.489751098
BIZET,M,Wednesday,5,78.732196590
BIZET,M,Thursday,5,76.859443631
BIZET,M,Friday,5,75.848137536
BLOKKEN,B,Sunday,58,201.972789116
BLOKKEN,B,Sunday,47,191.795918367
BLOKKEN,B,Monday,58,144.421164021
BLOKKEN,B,Monday,47,162.912878788
BLOKKEN,B,Tuesday,58,148.015452539
BLOKKEN,B,Tuesday,47,151.819787986
BLOKKEN,B,Wednesday,58,125.577123050
BLOKKEN,B,Wednesday,47,160.476744186
BLOKKEN,B,Thursday,58,133.752
BLOKKEN,B,Thursday,47,131.416666667
BLOKKEN,B,Friday,58,115.089918256
BLOKKEN,B,Friday,47,130.860335196
BLOKKEN,B,Saturday,58,208.925553320
BLOKKEN,B,Saturday,47,192.941605839
BLYCKAERTS,B,Sunday,95,146.908592322
BLYCKAERTS,B,Sunday,60,225.969230769
BLYCKAERTS,B,Sunday,38,223.862369338
BLYCKAERTS,B,Monday,95,89.133093525
BLYCKAERTS,B,Monday,60,126.410909091
BLYCKAERTS,B,Monday,38,104.801030264
BLYCKAERTS,B,Tuesday,95,87.919597990
BLYCKAERTS,B,Tuesday,60,147.041970803
BLYCKAERTS,B,Tuesday,38,113.158924205
BLYCKAERTS,B,Wednesday,95,78.146254459
BLYCKAERTS,B,Wednesday,60,141.481871345
BLYCKAERTS,B,Wednesday,38,96.246166263
BLYCKAERTS,B,Thursday,95,78.609348915
BLYCKAERTS,B,Thursday,60,128.695009242
BLYCKAERTS,B,Thursday,38,103.189728959
BLYCKAERTS,B,Friday,95,79.616906475
BLYCKAERTS,B,Friday,60,130.132325142
BLYCKAERTS,B,Friday,38,108.140397351
BLYCKAERTS,B,Saturday,95,155.635111876
BLYCKAERTS,B,Saturday,60,231.159420290
BLYCKAERTS,B,Saturday,38,206.321019108
BOCKSTAEL,B,Sunday,88,244.626804124
BOCKSTAEL,B,Sunday,86,151.912
BOCKSTAEL,B,Sunday,53,199.075965131
BOCKSTAEL,B,Monday,88,143.518115942
BOCKSTAEL,B,Monday,86,155.545240893
BOCKSTAEL,B,Monday,53,111.806328423
BOCKSTAEL,B,Tuesday,88,142.032938076
BOCKSTAEL,B,Tuesday,86,167.516245487
BOCKSTAEL,B,Tuesday,53,117.360915493
BOCKSTAEL,B,Wednesday,88,129.792476489
BOCKSTAEL,B,Wednesday,86,165.913580247
BOCKSTAEL,B,Wednesday,53,112.910129474
BOCKSTAEL,B,Thursday,88,133.350826045
BOCKSTAEL,B,Thursday,86,177.368029740
BOCKSTAEL,B,Thursday,53,104.927027027
BOCKSTAEL,B,Friday,88,131.073674753
BOCKSTAEL,B,Friday,86,143.831501832
BOCKSTAEL,B,Friday,53,103.030940594
BOCKSTAEL,B,Saturday,88,201.604686319
BOCKSTAEL,B,Saturday,86,183.923456790
BOCKSTAEL,B,Saturday,53,192.363905325
BOCKSTAEL,M,Sunday,6,199.715555556
BOCKSTAEL,M,Monday,6,170.557190318
BOCKSTAEL,M,Tuesday,6,166.164077670
BOCKSTAEL,M,Wednesday,6,103.379647750
BOCKSTAEL,M,Thursday,6,103.963937622
BOCKSTAEL,M,Friday,6,98.141955836
BOCKSTAEL,T,Sunday,93,217.702407002
BOCKSTAEL,T,Monday,93,89.951844262
BOCKSTAEL,T,Tuesday,93,78.017811705
BOCKSTAEL,T,Wednesday,93,66.252347418
BOCKSTAEL,T,Thursday,93,76.573673870
BOCKSTAEL,T,Friday,93,72.904761905
BOCKSTAEL,T,Saturday,93,200.777960526
BOETENDAEL,T,Sunday,92,241.246240602
BOETENDAEL,T,Sunday,51,163.343689320
BOETENDAEL,T,Sunday,4,144.168055556
BOETENDAEL,T,Monday,92,106.233445567
BOETENDAEL,T,Monday,51,98.786393563
BOETENDAEL,T,Monday,4,80.811656442
BOETENDAEL,T,Tuesday,92,105.574660633
BOETENDAEL,T,Tuesday,51,119.941176471
BOETENDAEL,T,Tuesday,4,83.790640394
BOETENDAEL,T,Wednesday,92,81.548204159
BOETENDAEL,T,Wednesday,51,114.341597796
BOETENDAEL,T,Wednesday,4,76.743816254
BOETENDAEL,T,Thursday,92,76.866028708
BOETENDAEL,T,Thursday,51,109.936314363
BOETENDAEL,T,Thursday,4,68.825192802
BOETENDAEL,T,Friday,92,68.884831461
BOETENDAEL,T,Friday,51,106.186289121
BOETENDAEL,T,Friday,4,73.832727273
BOETENDAEL,T,Saturday,92,198.367249603
BOETENDAEL,T,Saturday,51,159.304789550
BOETENDAEL,T,Saturday,4,136.495248152
BOILEAU,B,Sunday,36,236.25
BOILEAU,B,Monday,36,151.137572254
BOILEAU,B,Tuesday,36,161.061403509
BOILEAU,B,Wednesday,36,137.879756469
BOILEAU,B,Thursday,36,130.714932127
BOILEAU,B,Friday,36,137.955773956
BOILEAU,B,Saturday,36,231.525612472
BOILEAU,T,Sunday,7,197.858306189
BOILEAU,T,Monday,7,80.017601043
BOILEAU,T,Tuesday,25,117.5
BOILEAU,T,Tuesday,7,79.352442997
BOILEAU,T,Wednesday,7,66.974591652
BOILEAU,T,Thursday,25,348
BOILEAU,T,Thursday,7,69.209115282
BOILEAU,T,Friday,25,41.666666667
BOILEAU,T,Friday,7,73.207124011
BOILEAU,T,Saturday,25,71
BOILEAU,T,Saturday,7,140.841642229
BOIS DES ILES,B,Sunday,87,212.300595238
BOIS DES ILES,B,Sunday,83,281.204724409
BOIS DES ILES,B,Monday,87,98.837984496
BOIS DES ILES,B,Monday,83,126.735498840
BOIS DES ILES,B,Tuesday,87,117.889166667
BOIS DES ILES,B,Tuesday,83,152.592145015
BOIS DES ILES,B,Wednesday,87,105.377914110
BOIS DES ILES,B,Wednesday,83,137.594470046
